signal_id	file	page_guess	signal_type	excerpt	note
SIG-002856	SOURCE_CANON/step3_canonical/page-1124.txt	1124	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 1117	last non-empty line lacks terminal punctuation
SIG-002857	SOURCE_CANON/step3_canonical/page-1124.txt	1124	HOEVEELHEID_ARTEFACT	pisang radja (siem) 10 bdj. daun pandan 2 Ibr.	number followed by Ibr/It
SIG-002858	SOURCE_CANON/step3_canonical/page-1124.txt	1124	REFERENTIE_ZONDER_DOEL	6. Adonan diambil sebesar telur ajam, dan digepengkan diatas	reference word without nearby table markers
SIG-002859	SOURCE_CANON/step3_canonical/page-1125.txt	1125	ABRUPT_END	18 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002860	SOURCE_CANON/step3_canonical/page-1125.txt	1125	HOEVEELHEID_ARTEFACT	daging 12 Ons	number followed by Ons/ons
SIG-002861	SOURCE_CANON/step3_canonical/page-1126.txt	1126	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO  1!I19	last non-empty line lacks terminal punctuation
SIG-002862	SOURCE_CANON/step3_canonical/page-1126.txt	1126	HOEVEELHEID_ARTEFACT	gula pasir 2 Ons	number followed by Ons/ons
SIG-002863	SOURCE_CANON/step3_canonical/page-1126.txt	1126	REFERENTIE_ZONDER_DOEL	1. Tepung djagung diletakkan diatas tampah.	reference word without nearby table markers
SIG-002864	SOURCE_CANON/step3_canonical/page-1127.txt	1127	ABRUPT_END	1120 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002865	SOURCE_CANON/step3_canonical/page-1127.txt	1127	HOEVEELHEID_ARTEFACT	4. Digoreng dalam minjak panas, setiap gorengan ubi berisi £ 2	currency symbol near number
SIG-002866	SOURCE_CANON/step3_canonical/page-1128.txt	1128	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1121	last non-empty line lacks terminal punctuation
SIG-002867	SOURCE_CANON/step3_canonical/page-1128.txt	1128	HOEVEELHEID_ARTEFACT	daging 2 Ons	number followed by Ons/ons
SIG-002868	SOURCE_CANON/step3_canonical/page-1128.txt	1128	HOEVEELHEID_ARTEFACT	gula djawa 2 Ons	number followed by Ons/ons
SIG-002869	SOURCE_CANON/step3_canonical/page-1129.txt	1129	ABRUPT_END	1122 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002870	SOURCE_CANON/step3_canonical/page-1129.txt	1129	HOEVEELHEID_ARTEFACT	1. Kelapa diparut, dibuat santan £ 11/2 liter, lalu santan direbus	currency symbol near number
SIG-002871	SOURCE_CANON/step3_canonical/page-1129.txt	1129	REFERENTIE_ZONDER_DOEL	diatas kue ditetesi warna jang ditjairkan.	reference word without nearby table markers
SIG-002872	SOURCE_CANON/step3_canonical/page-1130.txt	1130	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 1123	last non-empty line lacks terminal punctuation
SIG-002873	SOURCE_CANON/step3_canonical/page-1130.txt	1130	HOEVEELHEID_ARTEFACT	telur ajam 4 btr. daun pisang 2 Ibr.	number followed by Ibr/It
SIG-002874	SOURCE_CANON/step3_canonical/page-1130.txt	1130	HOEVEELHEID_ARTEFACT	gula merah 172 Ons biting setjukupnja	number followed by Ons/ons
SIG-002875	SOURCE_CANON/step3_canonical/page-1130.txt	1130	HOEVEELHEID_ARTEFACT	telur ajam 3 btr. daun pisang 15 Ibr.	number followed by Ibr/It
SIG-002876	SOURCE_CANON/step3_canonical/page-1131.txt	1131	ABRUPT_END	1124 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002877	SOURCE_CANON/step3_canonical/page-1131.txt	1131	HOEVEELHEID_ARTEFACT	daun pandan 2 Ibr.	number followed by Ibr/It
SIG-002878	SOURCE_CANON/step3_canonical/page-1132.txt	1132	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1125	last non-empty line lacks terminal punctuation
SIG-002879	SOURCE_CANON/step3_canonical/page-1132.txt	1132	HOEVEELHEID_ARTEFACT	ketumbar 2 sdt. salam 2 Ibr.	number followed by Ibr/It
SIG-002880	SOURCE_CANON/step3_canonical/page-1133.txt	1133	ABRUPT_END	1126 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-002881	SOURCE_CANON/step3_canonical/page-1133.txt	1133	HOEVEELHEID_ARTEFACT	gula pasir Ya kg. pandan 1 Ibr.	number followed by Ibr/It
SIG-002882	SOURCE_CANON/step3_canonical/page-1134.txt	1134	ABRUPTE_START	a. Adonan tersebut dibagi beberapa bagian, diberi satu warna	first non-empty line starts with lowercase
SIG-002883	SOURCE_CANON/step3_canonical/page-1134.txt	1134	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1127	last non-empty line lacks terminal punctuation
SIG-002884	SOURCE_CANON/step3_canonical/page-1134.txt	1134	REFERENTIE_ZONDER_DOEL	7. Tjeniljang telah masak ditaruh diatas piring kemudian ditaburi	reference word without nearby table markers
SIG-002885	SOURCE_CANON/step3_canonical/page-1134.txt	1134	HOEVEELHEID_ARTEFACT	2. Gula dilarutkan dalam air £ 2 tjangkir.	currency symbol near number
SIG-002886	SOURCE_CANON/step3_canonical/page-1134.txt	1134	HOEVEELHEID_ARTEFACT	£ 2 sendok, terus digoreng sampai masak dan kering gulanja.	currency symbol near number
SIG-002887	SOURCE_CANON/step3_canonical/page-1135.txt	1135	ABRUPT_END	1128 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002888	SOURCE_CANON/step3_canonical/page-1135.txt	1135	HOEVEELHEID_ARTEFACT	2. Kelapa diparut, diambil santannja £ 3 gelas.	currency symbol near number
SIG-002889	SOURCE_CANON/step3_canonical/page-1135.txt	1135	HOEVEELHEID_ARTEFACT	1. Getuk dikepali londjong, didalamnja diisi gula pasir £ 12	currency symbol near number
SIG-002890	SOURCE_CANON/step3_canonical/page-1136.txt	1136	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1129	last non-empty line lacks terminal punctuation
SIG-002891	SOURCE_CANON/step3_canonical/page-1136.txt	1136	REFERENTIE_ZONDER_DOEL	penusuk untuk penahannja, ditaruh diatas talam pisang tadi	reference word without nearby table markers
SIG-002892	SOURCE_CANON/step3_canonical/page-1136.txt	1136	REFERENTIE_ZONDER_DOEL	dikukus diatas talam tanpa memakai daun pisang dan sesudah	reference word without nearby table markers
SIG-002893	SOURCE_CANON/step3_canonical/page-1136.txt	1136	REFERENTIE_ZONDER_DOEL	Dihidangkan: pisang jang telah dikukus tadi ditaruh diatas	reference word without nearby table markers
SIG-002894	SOURCE_CANON/step3_canonical/page-1137.txt	1137	ABRUPT_END	1130 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002895	SOURCE_CANON/step3_canonical/page-1137.txt	1137	HOEVEELHEID_ARTEFACT	tepung beras ketan Y2 kg. gula merah a kg.	letter+digit before unit
SIG-002896	SOURCE_CANON/step3_canonical/page-1138.txt	1138	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1131	last non-empty line lacks terminal punctuation
SIG-002897	SOURCE_CANON/step3_canonical/page-1138.txt	1138	HOEVEELHEID_ARTEFACT	4. Adonan tersebut masing” digiling tipis £ 3 cm. Keduanja	currency symbol near number
SIG-002898	SOURCE_CANON/step3_canonical/page-1138.txt	1138	REFERENTIE_ZONDER_DOEL	3. Tiwul jang sudah masak itu di-letrek? diatas tampah dan	reference word without nearby table markers
SIG-002899	SOURCE_CANON/step3_canonical/page-1139.txt	1139	ABRUPT_END	1132 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002900	SOURCE_CANON/step3_canonical/page-1139.txt	1139	REFERENTIE_ZONDER_DOEL	7. Apiditaruh diatas.	reference word without nearby table markers
SIG-002901	SOURCE_CANON/step3_canonical/page-1139.txt	1139	HOEVEELHEID_ARTEFACT	bawang 1 siung daun kunjit 10 Ibr.	number followed by Ibr/It
SIG-002902	SOURCE_CANON/step3_canonical/page-1139.txt	1139	HOEVEELHEID_ARTEFACT	£ 1 djam.	currency symbol near number
SIG-002903	SOURCE_CANON/step3_canonical/page-1140.txt	1140	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1133	last non-empty line lacks terminal punctuation
SIG-002904	SOURCE_CANON/step3_canonical/page-1140.txt	1140	KOLOM_STRUCTUUR_ONZEKER	sedikit. |	separator-like line
SIG-002905	SOURCE_CANON/step3_canonical/page-1140.txt	1140	HOEVEELHEID_ARTEFACT	7. Di-potong” sebesar £ 3 djari, pandjang # 1 djari, tebal 2 cm.	currency symbol near number
SIG-002906	SOURCE_CANON/step3_canonical/page-1141.txt	1141	ABRUPT_END	1134 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002907	SOURCE_CANON/step3_canonical/page-1141.txt	1141	HOEVEELHEID_ARTEFACT	djagung muda 20 bdj. gula merah 1 Ons	number followed by Ons/ons
SIG-002908	SOURCE_CANON/step3_canonical/page-1141.txt	1141	HOEVEELHEID_ARTEFACT	garam 12 sdt. daun pandan 2 Ibr.	number followed by Ibr/It
SIG-002909	SOURCE_CANON/step3_canonical/page-1142.txt	1142	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1135	last non-empty line lacks terminal punctuation
SIG-002910	SOURCE_CANON/step3_canonical/page-1142.txt	1142	REFERENTIE_ZONDER_DOEL	5. Dibakar dalam oven dengan api diatas dan dibawah.	reference word without nearby table markers
SIG-002911	SOURCE_CANON/step3_canonical/page-1142.txt	1142	HOEVEELHEID_ARTEFACT	ketan 1 kg. daun pandan 2 Ibr.	number followed by Ibr/It
SIG-002912	SOURCE_CANON/step3_canonical/page-1142.txt	1142	HOEVEELHEID_ARTEFACT	2. Kelapa dibersihkan, diparut, dibuat santan £ 3 gelas.	currency symbol near number
SIG-002913	SOURCE_CANON/step3_canonical/page-1143.txt	1143	ABRUPT_END	1139 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002914	SOURCE_CANON/step3_canonical/page-1143.txt	1143	REFERENTIE_ZONDER_DOEL	5. Dituangkan, diratakan diatas nampan, didiamkan sampai	reference word without nearby table markers
SIG-002915	SOURCE_CANON/step3_canonical/page-1143.txt	1143	REFERENTIE_ZONDER_DOEL	ditjampurkan dan diaduk terus diatas api jang tidak terlalu	reference word without nearby table markers
SIG-002916	SOURCE_CANON/step3_canonical/page-1143.txt	1143	REFERENTIE_ZONDER_DOEL	4. Kemudian diatur diatas tampah jang bersih jang dialas merang	reference word without nearby table markers
SIG-002917	SOURCE_CANON/step3_canonical/page-1144.txt	1144	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1137	last non-empty line lacks terminal punctuation
SIG-002918	SOURCE_CANON/step3_canonical/page-1144.txt	1144	HOEVEELHEID_ARTEFACT	3. Di-remas" £ 2 djam lamanja, digiling pandjang, di-potong?	currency symbol near number
SIG-002919	SOURCE_CANON/step3_canonical/page-1144.txt	1144	HOEVEELHEID_ARTEFACT	pandjangnja £ 114 cm.	currency symbol near number
SIG-002920	SOURCE_CANON/step3_canonical/page-1146.txt	1146	ABRUPT_END	BAGIAN IX	last non-empty line lacks terminal punctuation
SIG-002921	SOURCE_CANON/step3_canonical/page-1148.txt	1148	ABRUPT_END	2. Badjigur 4. Es Sianghai	last non-empty line lacks terminal punctuation
SIG-002922	SOURCE_CANON/step3_canonical/page-1148.txt	1148	KOLOM_STRUCTUUR_ONZEKER	N b | Se aa— mepngibana ar pr b,	separator-like line
SIG-002923	SOURCE_CANON/step3_canonical/page-1150.txt	1150	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1143	last non-empty line lacks terminal punctuation
SIG-002924	SOURCE_CANON/step3_canonical/page-1150.txt	1150	HOEVEELHEID_ARTEFACT	kelapa Ya bh, kolang kaling 1 Ons	number followed by Ons/ons
SIG-002925	SOURCE_CANON/step3_canonical/page-1151.txt	1151	ABRUPT_END	1144 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-002926	SOURCE_CANON/step3_canonical/page-1152.txt	1152	ABRUPTE_START	air zuursak 1 mgk. buah?an kaleng 1 mgk	first non-empty line starts with lowercase
SIG-002927	SOURCE_CANON/step3_canonical/page-1152.txt	1152	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1145	last non-empty line lacks terminal punctuation
SIG-002928	SOURCE_CANON/step3_canonical/page-1152.txt	1152	HOEVEELHEID_ARTEFACT	gula 1!/2 Ons kuning telur 2 btr.	number followed by Ons/ons
SIG-002929	SOURCE_CANON/step3_canonical/page-1153.txt	1153	ABRUPT_END	1146 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002930	SOURCE_CANON/step3_canonical/page-1153.txt	1153	HOEVEELHEID_ARTEFACT	gula 212 Ons panili 2 bks.	number followed by Ons/ons
SIG-002931	SOURCE_CANON/step3_canonical/page-1154.txt	1154	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1147	last non-empty line lacks terminal punctuation
SIG-002932	SOURCE_CANON/step3_canonical/page-1154.txt	1154	HOEVEELHEID_ARTEFACT	nenas 2 bh. sagu bidji delima 1 ons	number followed by Ons/ons
SIG-002933	SOURCE_CANON/step3_canonical/page-1154.txt	1154	HOEVEELHEID_ARTEFACT	gula merah 2 Ons	number followed by Ons/ons
SIG-002934	SOURCE_CANON/step3_canonical/page-1155.txt	1155	ABRUPT_END	1148 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002935	SOURCE_CANON/step3_canonical/page-1155.txt	1155	HOEVEELHEID_ARTEFACT	tjoklat 40 £- air 2 dl.	currency symbol near number
SIG-002936	SOURCE_CANON/step3_canonical/page-1156.txt	1156	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1149	last non-empty line lacks terminal punctuation
SIG-002937	SOURCE_CANON/step3_canonical/page-1156.txt	1156	HOEVEELHEID_ARTEFACT	gula pasir 1Ons	number followed by Ons/ons
SIG-002938	SOURCE_CANON/step3_canonical/page-1157.txt	1157	ABRUPT_END	1150 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002939	SOURCE_CANON/step3_canonical/page-1157.txt	1157	HOEVEELHEID_ARTEFACT	air 5 gls. bidji delima 1 Ons	number followed by Ons/ons
SIG-002940	SOURCE_CANON/step3_canonical/page-1157.txt	1157	HOEVEELHEID_ARTEFACT	gula 1 Ons roti tawar Yo bh.	number followed by Ons/ons
SIG-002941	SOURCE_CANON/step3_canonical/page-1157.txt	1157	HOEVEELHEID_ARTEFACT	djae 1 rdj. katjang tanah 2 Ons	number followed by Ons/ons
SIG-002942	SOURCE_CANON/step3_canonical/page-1158.txt	1158	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 115I	last non-empty line lacks terminal punctuation
SIG-002943	SOURCE_CANON/step3_canonical/page-1159.txt	1159	ABRUPT_END	1152 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002944	SOURCE_CANON/step3_canonical/page-1159.txt	1159	HOEVEELHEID_ARTEFACT	gula merah 2 Ons	number followed by Ons/ons
SIG-002945	SOURCE_CANON/step3_canonical/page-1160.txt	1160	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 1153	last non-empty line lacks terminal punctuation
SIG-002946	SOURCE_CANON/step3_canonical/page-1160.txt	1160	HOEVEELHEID_ARTEFACT	bidji sagu 2 Ons gula merah 1Ons	number followed by Ons/ons
SIG-002947	SOURCE_CANON/step3_canonical/page-1160.txt	1160	HOEVEELHEID_ARTEFACT	kelapa 1 btr. air mentah 5 £ls.	currency symbol near number
SIG-002948	SOURCE_CANON/step3_canonical/page-1160.txt	1160	HOEVEELHEID_ARTEFACT	garam 1/2 Ons daun pandan 2 Ibr.	number followed by Ons/ons
SIG-002949	SOURCE_CANON/step3_canonical/page-1161.txt	1161	ABRUPT_END	1154 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002950	SOURCE_CANON/step3_canonical/page-1161.txt	1161	HOEVEELHEID_ARTEFACT	tepung ketan 1a kg. djae 1/2 Ons	number followed by Ons/ons
SIG-002951	SOURCE_CANON/step3_canonical/page-1161.txt	1161	HOEVEELHEID_ARTEFACT	katjang goreng 1 Ons tjengkeh 5 bdj.	number followed by Ons/ons
SIG-002952	SOURCE_CANON/step3_canonical/page-1161.txt	1161	HOEVEELHEID_ARTEFACT	gula pasir 2 Ons air 1 1t.	number followed by Ons/ons
SIG-002953	SOURCE_CANON/step3_canonical/page-1162.txt	1162	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1155	last non-empty line lacks terminal punctuation
SIG-002954	SOURCE_CANON/step3_canonical/page-1162.txt	1162	HOEVEELHEID_ARTEFACT	kelapa 1 btr. gula merah 5 Ons	number followed by Ons/ons
SIG-002955	SOURCE_CANON/step3_canonical/page-1163.txt	1163	ABRUPT_END	1156 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002956	SOURCE_CANON/step3_canonical/page-1164.txt	1164	ABRUPT_END	Menurut Djenis Masakan	last non-empty line lacks terminal punctuation
SIG-002957	SOURCE_CANON/step3_canonical/page-1165.txt	1165	ABRUPT_END	1158 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002958	SOURCE_CANON/step3_canonical/page-1166.txt	1166	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1159	last non-empty line lacks terminal punctuation
SIG-002959	SOURCE_CANON/step3_canonical/page-1167.txt	1167	ABRUPT_END	1160 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002960	SOURCE_CANON/step3_canonical/page-1168.txt	1168	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1161	last non-empty line lacks terminal punctuation
SIG-002961	SOURCE_CANON/step3_canonical/page-1169.txt	1169	ABRUPT_END	1162 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002962	SOURCE_CANON/step3_canonical/page-1170.txt	1170	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1163	last non-empty line lacks terminal punctuation
SIG-002963	SOURCE_CANON/step3_canonical/page-1171.txt	1171	ABRUPT_END	1164 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002964	SOURCE_CANON/step3_canonical/page-1172.txt	1172	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1165	last non-empty line lacks terminal punctuation
SIG-002965	SOURCE_CANON/step3_canonical/page-1173.txt	1173	ABRUPT_END	1166 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002966	SOURCE_CANON/step3_canonical/page-1174.txt	1174	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 1167	last non-empty line lacks terminal punctuation
SIG-002967	SOURCE_CANON/step3_canonical/page-1175.txt	1175	ABRUPT_END	1168 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002968	SOURCE_CANON/step3_canonical/page-1176.txt	1176	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1169	last non-empty line lacks terminal punctuation
SIG-002969	SOURCE_CANON/step3_canonical/page-1177.txt	1177	ABRUPT_END	1170 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002970	SOURCE_CANON/step3_canonical/page-1178.txt	1178	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 1171	last non-empty line lacks terminal punctuation
SIG-002971	SOURCE_CANON/step3_canonical/page-1179.txt	1179	ABRUPT_END	1172 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002972	SOURCE_CANON/step3_canonical/page-1180.txt	1180	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1173	last non-empty line lacks terminal punctuation
SIG-002973	SOURCE_CANON/step3_canonical/page-1181.txt	1181	ABRUPT_END	1174 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002974	SOURCE_CANON/step3_canonical/page-1182.txt	1182	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 1175	last non-empty line lacks terminal punctuation
SIG-002975	SOURCE_CANON/step3_canonical/page-1183.txt	1183	ABRUPT_END	1176 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002976	SOURCE_CANON/step3_canonical/page-1184.txt	1184	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO — 1177	last non-empty line lacks terminal punctuation
SIG-002977	SOURCE_CANON/step3_canonical/page-1185.txt	1185	ABRUPT_END	1178 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002978	SOURCE_CANON/step3_canonical/page-1186.txt	1186	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 1179	last non-empty line lacks terminal punctuation
SIG-002979	SOURCE_CANON/step3_canonical/page-1188.txt	1188	ABRUPT_END	Menurut Golongan Bahan Makanan	last non-empty line lacks terminal punctuation
SIG-002980	SOURCE_CANON/step3_canonical/page-1189.txt	1189	ABRUPT_END	1182 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002981	SOURCE_CANON/step3_canonical/page-1190.txt	1190	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1183	last non-empty line lacks terminal punctuation
SIG-002982	SOURCE_CANON/step3_canonical/page-1191.txt	1191	ABRUPT_END	1184 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002983	SOURCE_CANON/step3_canonical/page-1192.txt	1192	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1185	last non-empty line lacks terminal punctuation
SIG-002984	SOURCE_CANON/step3_canonical/page-1193.txt	1193	ABRUPT_END	1186 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002985	SOURCE_CANON/step3_canonical/page-1194.txt	1194	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1187	last non-empty line lacks terminal punctuation
SIG-002986	SOURCE_CANON/step3_canonical/page-1195.txt	1195	ABRUPT_END	1188 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002987	SOURCE_CANON/step3_canonical/page-1196.txt	1196	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1189	last non-empty line lacks terminal punctuation
SIG-002988	SOURCE_CANON/step3_canonical/page-1197.txt	1197	ABRUPT_END	1190 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002989	SOURCE_CANON/step3_canonical/page-1198.txt	1198	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1191	last non-empty line lacks terminal punctuation
SIG-002990	SOURCE_CANON/step3_canonical/page-1199.txt	1199	ABRUPT_END	1192 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-002991	SOURCE_CANON/step3_canonical/page-1200.txt	1200	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 1193	last non-empty line lacks terminal punctuation
